Time,T1,T2,T3,T4,T5,T6,T7,T8,Disp,Speed
1672,3468,3116,3279,3298,2786,3522,2820,2715,7840,0
1673,3457,3116,3275,3292,2786,3516,2826,2715,7840,0
1674,3451,3116,3269,3292,2786,3516,2826,2715,7844,0
1675,3445,3116,3269,3286,2792,3509,2826,2715,7849,0
1676,3440,3110,3256,3286,2786,3503,2826,2715,7852,0
1677,3440,3116,3256,3279,2792,3503,2826,2715,7857,0
1678,3434,3110,3250,3279,2792,3499,2826,2715,7856,0
1679,3434,3104,3246,3275,2792,3499,2826,2721,7871,0
1680,3422,3110,3240,3269,2792,3499,2826,2715,7876,0
1681,3422,3104,3240,3256,2792,3486,2826,2715,7870,0
1682,3415,3104,3240,3256,2792,3486,2826,2721,7876,0
1683,3409,3098,3227,3250,2792,3486,2826,2715,7877,0
1684,3409,3098,3227,3250,2792,3474,2826,2721,7879,0
1685,3409,3098,3227,3250,2792,3474,2832,2721,7882,0
1686,3399,3093,3221,3240,2792,3468,2826,2715,7887,0
1687,3399,3093,3215,3240,2792,3457,2826,2715,7891,0
1688,3392,3093,3215,3233,2792,3457,2826,2715,7879,0
1689,3386,3093,3210,3233,2792,3451,2832,2715,7891,0
1690,3386,3093,3204,3227,2792,3445,2826,2715,7882,0
1691,3380,3093,3204,3227,2786,3445,2826,2715,7892,0
1692,3374,3093,3198,3221,2792,3445,2826,2721,7888,0
1693,3374,3087,3198,3215,2792,3434,2826,2721,7899,0
1694,3369,3087,3198,3215,2792,3434,2826,2715,7901,0
1695,3363,3081,3192,3210,2792,3422,2826,2715,7891,0
1696,3363,3087,3192,3210,2792,3428,2826,2715,7903,0
1697,3363,3081,3187,3210,2792,3415,2826,2721,7915,0
1698,3357,3081,3187,3204,2792,3422,2826,2715,7913,0
1699,3351,3087,3181,3204,2792,3409,2826,2715,7918,0
1700,3340,3075,3175,3192,2786,3403,2820,2709,7916,0
1701,3340,3075,3169,3192,2786,3403,2820,2715,7914,0
1702,3340,3087,3175,3198,2792,3403,2826,2721,7926,0
1703,3340,3081,3175,3198,2792,3392,2826,2721,7930,0
1704,3340,3075,3169,3192,2792,3386,2826,2709,7923,0
1705,3340,3081,3169,3192,2792,3386,2826,2721,7926,0
1706,3340,3087,3175,3198,2799,3386,2826,2715,7934,0
1707,3334,3081,3169,3187,2792,3369,2820,2709,7925,0
1708,3321,3081,3169,3181,2792,3369,2820,2709,7928,0
1709,3321,3075,3162,3181,2792,3363,2820,2709,7938,0
1710,3321,3075,3162,3187,2799,3357,2820,2702,7951,0
1711,3315,3075,3156,3181,2799,3363,2815,2702,7946,0
1712,3315,3075,3156,3175,2799,3351,2815,2702,7939,0
1713,3309,3075,3156,3175,2792,3346,2820,2698,7951,0
1714,3309,3075,3156,3175,2792,3346,2815,2698,7955,0
1715,3309,3075,3150,3169,2799,3340,2815,2698,7950,0
1716,3309,3075,3156,3175,2799,3334,2809,2698,7953,0
1717,3302,3075,3150,3175,2799,3328,2815,2702,7957,0
1718,3298,3075,3150,3169,2799,3328,2809,2698,7957,0
1719,3298,3070,3146,3162,2792,3321,2815,2702,7963,0
1720,3292,3070,3146,3162,2799,3328,2815,2702,7962,0
1721,3292,3070,3146,3162,2792,3315,2815,2698,7960,0
1722,3292,3070,3139,3156,2799,3315,2809,2698,7971,0
1723,3279,3064,3146,3150,2792,3309,2809,2702,7979,0
1724,3286,3070,3139,3156,2799,3302,2809,2692,7981,0
1725,3292,3075,3150,3162,2803,3298,2809,2698,7968,0
1726,3286,3075,3139,3156,2799,3279,2799,2663,7974,0
1727,3286,3081,3146,3162,2803,3263,2799,2663,7984,0
1728,3286,3075,3146,3156,2803,3250,2792,2657,7981,0
1729,3286,3081,3146,3156,2803,3233,2786,2663,7990,0
1730,3279,3081,3146,3156,2803,3227,2774,2657,7979,0
1731,3279,3081,3146,3156,2803,3215,2769,2650,7985,0
1732,3279,3087,3150,3156,2809,3210,2774,2663,7981,0
1733,3279,3093,3146,3162,2809,3204,2763,2646,7992,0
1734,3279,3081,3146,3156,2803,3192,2763,2650,7987,0
1735,3279,3087,3146,3156,2803,3192,2757,2640,8004,0
1736,3269,3081,3146,3150,2803,3187,2751,2646,7996,0
1737,3275,3087,3146,3156,2809,3181,2757,2640,7993,0
1738,3269,3087,3150,3156,2809,3175,2751,2634,7997,0
1739,3269,3087,3146,3156,2809,3169,2746,2634,8001,0
1740,3263,3087,3146,3150,2809,3162,2746,2634,7993,0
1741,3263,3087,3146,3150,2809,3156,2746,2634,8004,0
1742,3256,3087,3139,3150,2809,3150,2740,2640,8006,0
1743,3256,3081,3139,3146,2809,3150,2740,2627,8007,0
1744,3256,3081,3139,3146,2809,3146,2740,2627,8005,0
1745,3250,3081,3139,3146,2809,3146,2740,2627,8012,0
1746,3250,3081,3139,3139,2803,3139,2740,2627,8007,0
1747,3250,3081,3133,3146,2809,3133,2740,2627,8016,0
1748,3246,3081,3133,3139,2809,3127,2740,2627,8014,0
1749,3246,3081,3133,3139,2809,3127,2734,2627,8014,0
1750,3240,3081,3133,3139,2809,3121,2728,2621,8014,0
1751,3240,3075,3127,3133,2803,3121,2728,2621,8026,0
1752,3240,3081,3127,3133,2809,3116,2728,2621,8020,0
1753,3233,3075,3127,3133,2809,3116,2728,2615,8016,0
1754,3227,3075,3127,3133,2809,3110,2728,2621,8014,0
1755,3233,3087,3133,3139,2809,3116,2734,2621,8020,0
1756,3227,3075,3127,3127,2809,3104,2721,2615,8028,0
1757,3227,3075,3121,3127,2809,3098,2728,2615,8023,0
1758,3221,3075,3121,3127,2809,3093,2721,2615,8034,0
1759,3221,3075,3121,3127,2809,3093,2721,2608,8029,0
1760,3221,3075,3121,3127,2809,3087,2728,2615,8020,0
1761,3215,3075,3121,3127,2809,3087,2721,2615,8031,0
1762,3215,3070,3133,3121,2809,3087,2721,2608,8042,1000
1763,3215,3075,3169,3127,2809,3087,2728,2608,8041,1000
1764,3215,3081,3198,3127,2809,3081,2721,2621,8057,1000
1765,3215,3075,3227,3127,2809,3081,2721,2615,8049,1000
1766,3215,3081,3256,3127,2809,3075,2721,2608,8055,1000
1767,3210,3081,3292,3133,2809,3075,2721,2615,8053,1000
1768,3210,3081,3309,3133,2809,3070,2721,2608,8050,1000
1769,3210,3081,3334,3139,2803,3075,2721,2608,8056,1000
1770,3210,3081,3351,3139,2803,3075,2721,2604,8068,1000
1771,3210,3087,3369,3139,2803,3070,2721,2604,8050,1000
1772,3215,3087,3392,3146,2809,3070,2721,2598,8065,1000
1773,3204,3087,3403,3146,2803,3064,2715,2604,8062,1000
1774,3210,3093,3415,3146,2803,3064,2715,2598,8067,1000
1775,3204,3093,3434,3156,2803,3070,2715,2598,8058,1000
1776,3204,3098,3445,3156,2803,3081,2721,2608,8061,1000
1777,3192,3087,3451,3150,2799,3087,2721,2608,8061,1000
1778,3192,3087,3463,3156,2799,3093,2734,2615,8068,1000
1779,3187,3087,3474,3156,2799,3104,2746,2634,8066,1000
1780,3192,3098,3493,3169,2803,3110,2757,2646,8072,1000
1781,3192,3087,3493,3162,2799,3116,2757,2646,8059,1000
1782,3187,3087,3503,3169,2799,3121,2769,2646,8059,1000
1783,3187,3098,3516,3175,2799,3127,2774,2657,8069,1000
1784,3187,3093,3522,3175,2799,3133,2780,2657,8063,1000
1785,3187,3098,3528,3181,2799,3139,2786,2669,8059,1000
1786,3181,3098,3528,3181,2792,3139,2786,2669,8067,1000
1787,3181,3087,3539,3181,2792,3146,2792,2675,8065,1000
1788,3187,3098,3551,3192,2792,3156,2803,2692,8064,1000
1789,3181,3098,3551,3187,2792,3150,2799,2686,8051,1000
1790,3181,3098,3562,3192,2792,3150,2799,2698,8070,1000
1791,3181,3098,3568,3198,2792,3150,2809,2686,8066,1000
1792,3181,3104,3574,3204,2792,3156,2809,2698,8053,1000
1793,3187,3098,3581,3210,2792,3156,2809,2692,8062,1000
1794,3187,3104,3593,3210,2792,3156,2815,2698,8058,1000
1795,3181,3104,3587,3210,2786,3150,2809,2692,8057,1000
1796,3181,3104,3593,3215,2792,3150,2809,2692,8049,1000
1797,3181,3104,3603,3215,2792,3156,2815,2702,8062,1000
1798,3181,3098,3610,3221,2792,3156,2815,2702,8047,1000
1799,3187,3104,3610,3227,2792,3156,2815,2702,8056,1000
1800,3187,3110,3614,3233,2786,3162,2815,2702,8046,1000
1801,3175,3104,3614,3227,2786,3150,2815,2698,8049,1000
1802,3181,3104,3620,3233,2786,3150,2815,2698,8051,1000
1803,3187,3116,3631,3240,2792,3156,2820,2702,8048,1000
1804,3192,3110,3637,3246,2792,3156,2820,2702,8052,1000
1805,3192,3116,3643,3250,2792,3156,2820,2702,8042,1000
1806,3187,3110,3637,3246,2786,3156,2815,2698,8045,1000
1807,3192,3116,3649,3263,2792,3162,2820,2709,8039,1000
1808,3192,3121,3654,3256,2786,3156,2820,2698,8049,1000
1809,3192,3121,3660,3263,2786,3156,2815,2702,8045,1000
1810,3192,3116,3664,3263,2792,3156,2820,2702,8041,1000
1811,3192,3121,3670,3269,2786,3156,2820,2702,8046,1000
1812,3204,3121,3675,3275,2792,3162,2826,2709,8040,1000
1813,3198,3121,3675,3275,2792,3156,2820,2698,8040,1000
1814,3192,3127,3681,3275,2786,3162,2820,2709,8036,1000
1815,3198,3121,3681,3279,2786,3162,2820,2709,8035,1000
1816,3198,3121,3681,3279,2786,3162,2820,2702,8038,1000
1817,3198,3127,3687,3286,2792,3162,2820,2709,8029,1000
1818,3198,3127,3693,3292,2792,3156,2820,2709,8033,1000
1819,3204,3127,3693,3292,2792,3156,2826,2709,8028,1000
1820,3204,3133,3693,3292,2792,3162,2820,2702,8029,1000
1821,3204,3127,3698,3298,2792,3162,2826,2702,8027,1000
1822,3204,3133,3704,3298,2786,3162,2826,2709,8018,1000
1823,3204,3127,3704,3298,2792,3162,2820,2709,8016,1000
1824,3204,3127,3698,3292,2786,3156,2815,2709,8018,1000
1825,3210,3133,3704,3302,2792,3169,2826,2709,8025,1000
1826,3204,3133,3710,3302,2792,3169,2826,2709,8025,1000
1827,3210,3139,3716,3302,2792,3162,2820,2709,8019,1000
1828,3215,3139,3716,3309,2792,3162,2826,2702,8014,1000
1829,3210,3139,3716,3309,2792,3169,2826,2709,8018,1000
1830,3215,3139,3721,3309,2792,3162,2820,2709,8018,1000
1831,3215,3139,3721,3315,2792,3169,2820,2709,8012,1000
1832,3215,3139,3721,3315,2792,3169,2826,2709,8015,1000
1833,3215,3133,3727,3321,2786,3162,2820,2709,8016,1000
1834,3221,3139,3733,3321,2792,3162,2820,2715,8012,1000
1835,3215,3146,3733,3321,2792,3169,2820,2709,8016,1000
1836,3221,3146,3733,3321,2792,3169,2820,2702,8018,1000
1837,3221,3146,3727,3321,2786,3169,2820,2709,8021,1000
1838,3221,3146,3739,3328,2786,3169,2820,2709,8015,1000
1839,3221,3150,3739,3321,2792,3169,2820,2709,8016,1000
1840,3227,3150,3746,3334,2792,3169,2826,2709,8014,1000
1841,3233,3150,3746,3340,2799,3175,2826,2715,8021,1000
1842,3233,3150,3746,3334,2792,3169,2820,2709,8010,1000
1843,3233,3150,3746,3334,2792,3169,2820,2702,8014,1000
1844,3227,3150,3746,3334,2792,3169,2820,2702,8010,1000
1845,3227,3156,3750,3334,2786,3169,2820,2702,8014,1000
1846,3233,3150,3750,3334,2792,3169,2820,2702,8018,1000
1847,3233,3156,3750,3334,2792,3169,2815,2702,8008,1000
1848,3240,3162,3756,3346,2799,3175,2820,2709,8007,1000
1849,3240,3162,3762,3340,2792,3175,2820,2715,8011,1000
1850,3240,3162,3756,3346,2799,3181,2826,2702,8012,1000
1851,3233,3156,3756,3340,2786,3175,2820,2702,8011,1000
1852,3233,3150,3756,3340,2792,3175,2815,2702,8008,1000
1853,3240,3162,3769,3351,2792,3175,2826,2702,8010,1000
1854,3240,3162,3769,3351,2792,3175,2820,2702,8013,1000
1855,3246,3162,3762,3346,2799,3175,2820,2702,8008,1000
1856,3246,3162,3769,3351,2792,3181,2826,2702,8000,1000
1857,3246,3162,3769,3351,2792,3181,2820,2709,8008,1000
1858,3240,3156,3762,3346,2792,3175,2815,2698,8001,1000
1859,3240,3156,3762,3351,2786,3175,2815,2702,8001,1000
1860,3246,3162,3769,3357,2792,3181,2820,2709,8000,1000
1861,3250,3162,3769,3357,2792,3181,2820,2702,7997,1000
1862,3250,3162,3775,3357,2792,3181,2820,2709,8008,1000
1863,3240,3156,3762,3351,2786,3181,2815,2702,8005,1000
1864,3250,3156,3775,3357,2792,3187,2826,2709,7997,1000
1865,3250,3156,3775,3363,2792,3187,2820,2709,8008,1000
1866,3246,3150,3769,3351,2786,3181,2815,2702,8006,1000
1867,3246,3162,3769,3351,2786,3181,2820,2702,8000,1000
1868,3250,3162,3775,3357,2792,3187,2826,2709,8001,1000
1869,3250,3162,3775,3357,2792,3192,2826,2715,8000,1000
1870,3250,3169,3775,3357,2792,3192,2820,2715,8004,1000
1871,3263,3169,3775,3357,2792,3192,2826,2702,8006,1000
1872,3246,3156,3769,3357,2786,3187,2820,2702,8003,1000
1873,3246,3162,3769,3357,2786,3187,2815,2702,7999,1000
1874,3256,3156,3775,3357,2786,3187,2820,2702,8000,1000
1875,3256,3156,3775,3357,2786,3187,2820,2702,7996,1000
1876,3263,3169,3781,3363,2792,3192,2820,2709,7996,1000
1877,3256,3156,3775,3357,2792,3187,2815,2702,8002,1000
1878,3263,3162,3781,3363,2792,3192,2820,2709,8009,1000
1879,3263,3169,3781,3369,2792,3192,2820,2709,8003,1000
1880,3269,3169,3781,3363,2792,3192,2820,2702,7992,1000
1881,3269,3162,3781,3369,2792,3192,2820,2709,8000,1000
1882,3263,3162,3762,3363,2792,3192,2820,2709,7986,0
1883,3263,3162,3733,3363,2792,3198,2820,2709,7991,0
1884,3269,3156,3698,3363,2792,3192,2815,2702,7981,0
1885,3263,3156,3664,3363,2792,3198,2826,2702,7984,0
1886,3263,3156,3631,3357,2792,3198,2820,2702,7974,0
1887,3263,3150,3599,3357,2792,3198,2820,2709,7988,0
1888,3263,3150,3574,3346,2792,3198,2820,2702,7969,0
1889,3263,3146,3545,3351,2792,3198,2820,2709,7979,0
1890,3269,3146,3528,3346,2799,3204,2826,2715,7974,0
1891,3256,3146,3509,3340,2799,3204,2820,2715,7974,0
1892,3256,3150,3493,3340,2799,3204,2826,2715,7979,0
1893,3250,3139,3474,3334,2799,3204,2820,2715,7971,0
1894,3250,3133,3445,3328,2799,3198,2820,2709,7968,0
1895,3240,3127,3428,3321,2792,3198,2820,2709,7968,0
1896,3240,3121,3409,3309,2792,3198,2815,2702,7971,0
1897,3246,3127,3403,3315,2799,3198,2820,2709,7982,0
1898,3240,3121,3386,3309,2792,3192,2815,2702,7972,0
1899,3246,3127,3380,3302,2799,3198,2820,2709,7978,0
1900,3240,3116,3363,3292,2792,3198,2820,2702,7971,0
1901,3233,3116,3357,3292,2792,3192,2815,2702,7973,0
1902,3233,3110,3346,3279,2799,3198,2815,2698,7981,0
1903,3233,3104,3334,3279,2792,3192,2815,2702,7975,0
1904,3233,3110,3321,3275,2792,3192,2820,2702,7983,0
1905,3227,3098,3315,3269,2792,3198,2820,2698,7979,0
1906,3221,3098,3309,3269,2792,3198,2820,2702,7976,0
1907,3221,3098,3302,3263,2792,3198,2815,2702,7976,0
1908,3221,3093,3292,3246,2792,3192,2815,2702,7982,0
1909,3215,3093,3286,3246,2792,3187,2815,2698,7990,0
1910,3210,3087,3279,3233,2786,3187,2815,2698,7992,0
1911,3210,3081,3269,3233,2786,3187,2815,2698,7993,0
1912,3215,3087,3269,3240,2799,3192,2820,2709,7996,0
1913,3215,3087,3269,3227,2799,3192,2815,2702,7993,0
1914,3215,3087,3263,3227,2792,3192,2815,2702,7995,0
1915,3215,3087,3250,3221,2799,3187,2815,2702,7989,0
1916,3210,3087,3246,3221,2799,3187,2815,2702,8002,0
1917,3215,3087,3246,3221,2799,3187,2820,2702,8001,0
1918,3210,3081,3240,3215,2799,3181,2815,2698,8001,0
1919,3204,3081,3233,3210,2792,3181,2815,2692,8004,0
1920,3204,3081,3227,3210,2792,3175,2809,2698,7995,0
1921,3210,3081,3221,3204,2799,3175,2809,2698,8008,0
1922,3204,3075,3215,3198,2799,3169,2809,2698,8009,0
1923,3204,3087,3215,3198,2799,3162,2803,2698,8007,0
1924,3204,3081,3215,3192,2799,3162,2803,2686,8003,0
1925,3204,3081,3210,3192,2799,3156,2803,2686,8004,0
1926,3198,3081,3210,3192,2799,3150,2799,2680,8008,0
1927,3204,3081,3204,3192,2803,3139,2786,2669,8014,0
1928,3204,3081,3204,3187,2799,3127,2786,2663,8010,0
1929,3210,3087,3210,3192,2803,3121,2780,2657,8010,0
1930,3210,3087,3204,3187,2803,3116,2774,2646,8014,0
1931,3204,3087,3204,3181,2803,3098,2769,2640,8009,0
1932,3204,3087,3198,3181,2803,3093,2757,2640,8014,0
1933,3210,3087,3204,3181,2809,3093,2763,2627,8010,0
1934,3210,3087,3198,3181,2809,3081,2751,2627,8023,0
1935,3204,3093,3192,3175,2803,3075,2746,2627,8016,0
1936,3204,3087,3187,3175,2803,3075,2740,2621,8015,0
1937,3204,3081,3187,3175,2803,3064,2740,2615,8023,0
1938,3198,3081,3181,3169,2803,3060,2734,2615,8023,0
1939,3204,3087,3187,3169,2809,3060,2734,2615,8022,0
1940,3204,3087,3187,3169,2803,3054,2734,2615,8019,0
1941,3198,3087,3187,3162,2809,3060,2734,2615,8035,0
1942,3198,3081,3181,3162,2809,3047,2728,2608,8026,0
1943,3198,3081,3181,3162,2809,3047,2728,2615,8031,0
1944,3192,3081,3175,3156,2809,3047,2721,2608,8029,0
1945,3192,3081,3169,3150,2803,3043,2721,2608,8023,0
1946,3192,3081,3169,3156,2803,3037,2721,2608,8032,0
1947,3187,3075,3162,3150,2809,3037,2721,2608,8031,0
1948,3192,3081,3162,3156,2809,3043,2728,2608,8023,0
1949,3192,3081,3169,3150,2809,3037,2721,2615,8036,0
1950,3187,3081,3169,3150,2809,3037,2728,2615,8022,0
1951,3187,3075,3162,3146,2803,3031,2721,2604,8036,0
1952,3181,3075,3150,3139,2803,3031,2715,2608,8034,0
1953,3181,3075,3150,3139,2809,3031,2721,2615,8034,0
1954,3175,3075,3150,3139,2803,3031,2721,2608,8022,0
1955,3181,3070,3150,3133,2803,3024,2721,2608,8039,0
1956,3175,3070,3146,3133,2809,3024,2721,2608,8038,0
1957,3175,3075,3146,3133,2809,3024,2721,2615,8048,0
1958,3169,3070,3139,3127,2803,3024,2728,2615,8034,0
1959,3169,3070,3139,3127,2803,3020,2721,2608,8042,0
1960,3169,3070,3139,3127,2803,3014,2721,2608,8046,0
1961,3169,3070,3139,3127,2803,3014,2721,2615,8048,0
1962,3162,3070,3139,3127,2803,3020,2721,2615,8038,0
1963,3162,3070,3133,3121,2803,3014,2721,2615,8043,0
1964,3169,3064,3133,3121,2803,3014,2721,2615,8047,0
1965,3162,3064,3133,3121,2809,3014,2721,2608,8039,0
1966,3162,3070,3139,3127,2809,3020,2728,2621,8042,0
1967,3169,3070,3139,3121,2809,3020,2728,2621,8043,0
1968,3169,3070,3133,3127,2809,3014,2734,2621,8045,0
1969,3156,3064,3127,3116,2803,3014,2721,2615,8046,0
1970,3156,3064,3127,3116,2803,3010,2721,2608,8044,0
1971,3156,3064,3127,3116,2809,3010,2721,2608,8048,0
1972,3150,3060,3127,3110,2803,3004,2728,2608,8042,0
1973,3156,3064,3121,3110,2803,3010,2721,2604,8048,0
1974,3150,3064,3121,3110,2809,3004,2721,2615,8048,0
1975,3150,3064,3121,3110,2803,3004,2721,2608,8045,0
1976,3150,3064,3121,3110,2803,2999,2721,2604,8052,0
1977,3156,3070,3121,3110,2809,3004,2721,2615,8061,0
1978,3150,3064,3121,3110,2809,3004,2728,2608,8059,0
1979,3146,3070,3121,3110,2809,3004,2728,2608,8054,0
1980,3150,3064,3121,3110,2809,2999,2721,2615,8065,0
1981,3150,3064,3121,3104,2815,3004,2728,2615,8059,0
1982,3150,3070,3116,3110,2809,2999,2728,2621,8058,0
1983,3139,3060,3116,3098,2809,2991,2721,2608,8056,0
1984,3139,3060,3110,3098,2809,2991,2721,2604,8049,0
1985,3139,3064,3116,3098,2803,2991,2715,2608,8057,0
1986,3139,3064,3110,3098,2809,2978,2721,2604,8061,0
1987,3139,3064,3116,3104,2809,2991,2728,2608,8053,0
1988,3133,3064,3110,3098,2803,2985,2715,2604,8060,0
1989,3139,3064,3110,3098,2809,2978,2715,2604,8061,0
1990,3133,3060,3104,3098,2809,2978,2721,2604,8062,0
1991,3133,3064,3110,3093,2809,2978,2721,2608,8066,0
1992,3133,3060,3110,3098,2809,2978,2721,2608,8056,0
1993,3133,3064,3110,3098,2809,2978,2721,2608,8064,0
1994,3127,3060,3110,3098,2809,2978,2721,2615,8062,0
1995,3133,3060,3104,3093,2809,2978,2721,2615,8061,0
1996,3133,3060,3110,3098,2809,2978,2721,2615,8075,0
1997,3127,3060,3110,3093,2809,2978,2721,2615,8076,0
1998,3127,3060,3104,3093,2809,2974,2721,2615,8068,0
1999,3121,3054,3104,3093,2803,2966,2715,2608,8070,0
2000,3121,3060,3104,3093,2815,2974,2721,2615,8069,0
2001,3127,3060,3104,3087,2809,2974,2728,2621,8067,0
2002,3121,3054,3098,3087,2809,2966,2715,2608,8078,0
2003,3121,3054,3098,3087,2803,2966,2721,2604,8074,0
2004,3116,3054,3098,3087,2803,2960,2721,2604,8073,0
2005,3121,3060,3104,3093,2809,2974,2721,2608,8073,0
2006,3116,3054,3098,3081,2803,2960,2715,2604,8084,0
2007,3116,3060,3098,3087,2803,2960,2715,2608,8074,0
2008,3121,3060,3098,3087,2809,2960,2721,2608,8075,0
2009,3110,3054,3093,3081,2803,2955,2721,2608,8071,0
2010,3110,3060,3093,3081,2809,2955,2721,2608,8074,0
2011,3110,3054,3093,3075,2803,2955,2715,2604,8077,0
2012,3116,3054,3093,3081,2803,2955,2721,2604,8073,0
2013,3110,3054,3093,3081,2803,2955,2721,2604,8074,0
2014,3110,3054,3093,3075,2809,2955,2721,2608,8071,0
2015,3110,3054,3093,3075,2809,2949,2721,2615,8081,0
2016,3104,3054,3087,3081,2809,2949,2721,2608,8079,0
2017,3110,3054,3093,3075,2809,2949,2721,2608,8076,0
2018,3104,3054,3093,3075,2809,2955,2721,2615,8085,0
2019,3104,3054,3093,3075,2809,2955,2721,2615,8082,0
2020,3110,3054,3087,3075,2809,2949,2721,2604,8089,0
2021,3110,3054,3093,3081,2815,2955,2734,2621,8078,0
2022,3104,3060,3093,3081,2815,2955,2728,2621,8083,0
2023,3104,3047,3081,3075,2809,2949,2728,2621,8082,0
2024,3104,3054,3087,3075,2809,2949,2721,2615,8078,0
2025,3098,3054,3087,3075,2809,2941,2721,2615,8087,0
2026,3104,3047,3087,3075,2809,2935,2721,2604,8084,0
2027,3098,3043,3081,3070,2803,2935,2715,2604,8079,0
2028,3098,3047,3087,3075,2809,2935,2715,2608,8081,0
2029,3098,3047,3087,3075,2809,2941,2721,2608,8081,0
2030,3093,3043,3081,3070,2803,2930,2715,2604,8078,0
2031,3093,3043,3081,3064,2803,2935,2715,2604,8087,0
2032,3093,3043,3081,3064,2809,2935,2715,2604,8084,0
2033,3093,3043,3081,3070,2809,2930,2715,2598,8084,0
2034,3087,3043,3081,3064,2803,2930,2715,2598,8089,0
2035,3087,3043,3081,3064,2803,2924,2715,2604,8084,0
2036,3098,3047,3081,3070,2809,2930,2721,2608,8090,0
2037,3087,3047,3081,3064,2803,2930,2709,2598,8081,0
2038,3087,3047,3075,3064,2803,2924,2715,2604,8087,0
2039,3087,3043,3075,3070,2803,2924,2709,2604,8093,0
2040,3087,3047,3075,3064,2803,2924,2715,2604,8084,0
2041,3081,3047,3081,3064,2809,2916,2709,2604,8076,0
2042,3087,3043,3075,3064,2809,2924,2709,2608,8082,0
2043,3087,3043,3075,3064,2809,2916,2709,2604,8086,0
2044,3081,3047,3081,3064,2803,2924,2709,2604,8090,0
2045,3081,3043,3075,3064,2809,2916,2715,2604,8087,0
2046,3081,3047,3075,3064,2809,2916,2715,2604,8088,0
2047,3087,3043,3075,3064,2809,2924,2709,2604,8107,0
2048,3081,3043,3075,3064,2809,2916,2715,2604,8099,0
2049,3081,3047,3075,3064,2809,2916,2715,2604,8090,0
2050,3081,3043,3075,3060,2803,2909,2715,2598,8089,0
2051,3075,3043,3081,3064,2809,2916,2715,2604,8091,0
2052,3081,3043,3075,3064,2809,2924,2715,2615,8086,0
2053,3081,3043,3075,3060,2803,2916,2715,2604,8089,0
2054,3081,3043,3075,3060,2803,2916,2715,2604,8093,0
2055,3075,3043,3075,3060,2809,2916,2715,2598,8092,0
2056,3075,3043,3070,3060,2809,2916,2715,2598,8079,0
2057,3081,3043,3075,3060,2809,2916,2715,2604,8090,0
2058,3075,3037,3075,3060,2809,2909,2715,2608,8098,0
2059,3075,3043,3070,3060,2803,2909,2715,2604,8097,0
2060,3075,3043,3075,3060,2809,2909,2715,2608,8088,0
2061,3070,3043,3075,3060,2809,2909,2715,2608,8087,0
2062,3075,3043,3070,3060,2809,2909,2721,2604,8092,0
2063,3075,3043,3075,3060,2809,2909,2715,2608,8098,0
2064,3070,3043,3070,3060,2809,2909,2721,2608,8093,0
2065,3070,3043,3070,3060,2809,2905,2721,2608,8092,0
2066,3070,3043,3070,3060,2809,2905,2721,2608,8084,0
2067,3070,3043,3070,3060,2809,2909,2721,2608,8093,0
2068,3070,3047,3070,3060,2809,2905,2721,2615,8098,0
2069,3070,3043,3070,3060,2809,2905,2721,2608,8097,0
2070,3075,3047,3075,3060,2815,2916,2728,2621,8092,0
2071,3075,3047,3075,3060,2815,2909,2728,2621,8090,0
2072,3070,3043,3070,3054,2809,2905,2715,2608,8103,0
2073,3070,3043,3070,3054,2809,2905,2721,2604,8093,0
2074,3064,3043,3070,3054,2809,2905,2721,2608,8089,0
2075,3070,3043,3070,3054,2809,2905,2721,2608,8089,0
2076,3064,3043,3070,3054,2809,2905,2721,2615,8092,0
2077,3060,3031,3064,3047,2803,2899,2715,2604,8082,0
2078,3070,3037,3064,3054,2809,2899,2715,2608,8091,0
2079,3070,3037,3070,3060,2809,2905,2721,2608,8089,0
2080,3064,3037,3070,3054,2809,2905,2715,2608,8083,0
2081,3064,3037,3064,3054,2809,2905,2721,2608,8095,0
2082,3064,3043,3064,3054,2809,2899,2721,2608,8086,0
2083,3060,3037,3070,3054,2809,2905,2721,2615,8086,0
2084,3064,3037,3064,3047,2809,2905,2721,2615,8094,0
2085,3064,3037,3064,3054,2803,2899,2721,2608,8082,0
2086,3064,3037,3064,3054,2809,2899,2721,2615,8087,0
2087,3070,3043,3070,3054,2809,2905,2728,2621,8093,0
2088,3064,3037,3064,3047,2809,2899,2721,2615,8090,0
2089,3064,3037,3064,3047,2809,2899,2721,2615,8093,0
2090,3064,3037,3064,3054,2809,2899,2721,2615,8084,0
2091,3064,3037,3064,3054,2809,2893,2721,2604,8094,0
2092,3060,3037,3064,3047,2809,2899,2721,2604,8087,0
2093,3060,3043,3064,3047,2809,2899,2721,2608,8097,0
2094,3064,3043,3064,3054,2809,2899,2721,2615,8095,0
2095,3060,3037,3064,3047,2809,2899,2721,2615,8108,0
2096,3060,3043,3064,3054,2809,2899,2728,2615,8097,0
2097,3060,3037,3064,3054,2809,2899,2721,2615,8091,0
2098,3060,3037,3064,3047,2809,2899,2728,2608,8097,0
2099,3054,3043,3064,3047,2809,2899,2728,2608,8095,0
2100,3054,3031,3060,3047,2809,2893,2721,2615,8104,0
2101,3054,3031,3060,3043,2809,2886,2728,2615,8089,0
2102,3047,3037,3060,3047,2809,2893,2721,2615,8095,0
2103,3054,3037,3064,3047,2809,2893,2728,2615,8104,0
