Time,T1,T2,T3,T4,T5,T6,T7,T8,Disp,Speed
128,3221,3054,4586,3532,2539,3240,2692,2650,7860,5000
129,3233,3054,4592,3532,2539,3240,2692,2657,7869,5000
130,3233,3060,4586,3539,2539,3246,2692,2657,7860,5000
131,3233,3054,4586,3539,2539,3246,2692,2650,7859,5000
132,3240,3047,4592,3539,2539,3250,2692,2650,7849,5000
133,3246,3054,4599,3545,2539,3250,2692,2650,7855,5000
134,3246,3054,4603,3551,2539,3256,2692,2657,7847,5000
135,3250,3054,4599,3551,2539,3263,2692,2646,7853,5000
136,3250,3054,4603,3555,2539,3263,2692,2657,7856,5000
137,3256,3060,4603,3555,2533,3263,2692,2650,7852,5000
138,3256,3054,4603,3562,2533,3269,2692,2650,7860,5000
139,3269,3060,4609,3562,2539,3275,2692,2657,7847,5000
140,3263,3060,4609,3568,2539,3286,2692,2657,7854,5000
141,3275,3075,4615,3574,2539,3279,2698,2669,7842,5000
142,3279,3070,4622,3574,2539,3298,2698,2663,7850,5000
143,3279,3064,4622,3581,2539,3292,2709,2657,7846,5000
144,3275,3070,4622,3574,2533,3286,2692,2650,7843,5000
145,3292,3075,4634,3587,2546,3298,2698,2663,7851,5000
146,3286,3070,4603,3581,2533,3321,2692,2657,7817,0
147,3292,3070,4509,3587,2539,3334,2698,2663,7803,0
148,3292,3060,4387,3568,2539,3328,2692,2650,7793,0
149,3286,3054,4293,3568,2539,3340,2702,2669,7786,0
150,3286,3043,4203,3568,2539,3340,2702,2663,7782,0
151,3292,3037,4137,3562,2546,3346,2709,2663,7777,0
152,3292,3031,4057,3555,2546,3351,2709,2669,7781,0
153,3292,3024,3992,3551,2539,3351,2709,2663,7778,0
154,3279,3014,3928,3539,2539,3351,2709,2657,7770,0
155,3279,3010,3869,3532,2539,3351,2709,2657,7766,0
156,3275,3004,3821,3522,2539,3357,2709,2663,7773,0
157,3275,2978,3775,3509,2539,3351,2709,2663,7771,0
158,3275,2974,3733,3499,2539,3351,2709,2663,7769,0
159,3263,2974,3693,3480,2539,3357,2709,2663,7760,0
160,3269,2966,3654,3468,2546,3357,2709,2663,7763,0
161,3263,2960,3626,3463,2539,3363,2709,2669,7762,0
162,3256,2955,3593,3451,2539,3363,2698,2663,7776,0
163,3256,2941,3562,3440,2546,3363,2709,2657,7769,0
164,3256,2941,3532,3428,2546,3363,2709,2657,7759,0
165,3246,2930,3503,3403,2539,3363,2702,2657,7766,0
166,3240,2924,3474,3392,2539,3363,2702,2663,7775,0
167,3246,2924,3457,3386,2546,3363,2709,2650,7771,0
168,3240,2924,3440,3374,2546,3363,2709,2669,7777,0
169,3233,2909,3409,3357,2539,3363,2702,2650,7779,0
170,3227,2905,3392,3346,2546,3357,2702,2663,7784,0
171,3227,2899,3374,3334,2546,3351,2702,2650,7792,0
172,3221,2899,3357,3321,2546,3357,2702,2650,7784,0
173,3215,2886,3340,3315,2539,3357,2702,2650,7780,0
174,3215,2893,3328,3302,2546,3357,2709,2650,7785,0
175,3210,2893,3309,3292,2546,3357,2709,2663,7794,0
176,3210,2886,3298,3275,2546,3351,2709,2663,7804,0
177,3204,2882,3286,3269,2546,3351,2709,2663,7799,0
178,3198,2882,3263,3256,2546,3357,2709,2657,7800,0
179,3198,2870,3250,3246,2546,3357,2709,2657,7807,0
180,3187,2870,3233,3227,2539,3351,2709,2657,7810,0
181,3187,2870,3221,3221,2546,3346,2709,2663,7799,0
182,3181,2863,3215,3210,2546,3346,2702,2657,7807,0
183,3181,2863,3204,3204,2539,3346,2709,2657,7809,0
184,3175,2859,3192,3198,2546,3346,2709,2669,7815,0
185,3169,2849,3175,3181,2539,3334,2702,2650,7824,0
186,3162,2853,3169,3175,2539,3334,2702,2657,7821,0
187,3162,2849,3162,3169,2539,3334,2702,2657,7827,0
188,3162,2849,3150,3156,2539,3328,2702,2646,7818,0
189,3156,2849,3146,3156,2546,3328,2709,2650,7825,0
190,3150,2843,3139,3146,2546,3328,2702,2669,7825,0
191,3150,2849,3127,3139,2546,3321,2709,2650,7842,0
192,3150,2836,3121,3133,2546,3321,2709,2657,7835,0
193,3146,2836,3116,3127,2546,3315,2709,2657,7841,0
194,3139,2836,3104,3121,2546,3315,2709,2663,7845,0
195,3133,2832,3098,3110,2539,3302,2698,2640,7846,0
196,3127,2832,3093,3104,2539,3302,2698,2640,7841,0
197,3127,2832,3087,3098,2546,3302,2698,2646,7863,0
198,3127,2832,3081,3093,2539,3298,2702,2650,7854,0
199,3116,2826,3075,3087,2539,3298,2702,2646,7861,0
200,3116,2832,3060,3081,2546,3292,2702,2650,7864,0
201,3116,2826,3054,3075,2546,3292,2698,2650,7854,0
202,3110,2826,3047,3070,2546,3286,2702,2650,7868,0
203,3104,2832,3043,3060,2546,3286,2698,2650,7871,0
204,3104,2826,3037,3054,2546,3286,2702,2646,7872,0
205,3098,2815,3031,3047,2546,3279,2702,2646,7869,0
206,3093,2832,3031,3043,2546,3279,2702,2646,7874,0
207,3093,2820,3024,3043,2546,3275,2698,2650,7880,0
208,3093,2820,3020,3037,2550,3275,2702,2663,7875,0
209,3093,2826,3020,3031,2550,3275,2702,2657,7890,0
210,3081,2809,3010,3024,2539,3263,2698,2640,7889,0
211,3081,2815,3004,3020,2539,3263,2698,2634,7890,0
212,3075,2815,3004,3020,2546,3263,2698,2646,7899,0
213,3075,2815,2999,3010,2546,3250,2698,2640,7901,0
214,3070,2809,2999,3010,2546,3246,2698,2657,7895,0
215,3070,2809,2991,3010,2546,3246,2698,2650,7894,0
216,3070,2803,2985,3004,2546,3246,2702,2640,7902,0
217,3064,2803,2985,3004,2550,3240,2702,2640,7902,0
218,3054,2799,2978,2999,2550,3240,2698,2646,7904,0
219,3054,2803,2978,2991,2550,3240,2702,2640,7914,0
220,3054,2809,2974,2991,2550,3233,2702,2646,7918,0
221,3047,2803,2966,2985,2550,3233,2698,2640,7921,0
222,3043,2803,2966,2978,2550,3227,2702,2646,7921,0
223,3043,2803,2960,2978,2550,3221,2698,2640,7927,0
224,3031,2799,2955,2966,2546,3221,2698,2634,7920,0
225,3031,2792,2949,2966,2539,3215,2698,2640,7924,0
226,3031,2792,2949,2966,2546,3215,2698,2634,7927,0
227,3024,2799,2941,2960,2546,3210,2698,2640,7926,0
228,3024,2803,2949,2960,2550,3215,2702,2634,7935,0
229,3024,2803,2941,2960,2550,3215,2702,2640,7929,0
230,3020,2799,2935,2949,2546,3204,2698,2634,7938,0
231,3014,2792,2935,2949,2546,3198,2698,2634,7947,0
232,3014,2792,2930,2949,2546,3198,2698,2634,7938,0
233,3014,2786,2930,2941,2546,3192,2698,2657,7944,0
234,3010,2792,2924,2941,2546,3192,2698,2640,7949,0
235,3010,2792,2924,2941,2550,3187,2698,2634,7954,0
236,3010,2792,2916,2935,2546,3187,2698,2634,7948,0
237,3004,2792,2916,2930,2550,3181,2698,2634,7960,0
238,2999,2786,2916,2930,2550,3181,2698,2634,7960,0
239,2991,2792,2909,2930,2550,3175,2698,2640,7957,0
240,2991,2786,2909,2924,2550,3175,2698,2640,7966,0
241,2991,2786,2905,2916,2550,3169,2698,2634,7965,0
242,2991,2786,2905,2924,2550,3169,2698,2634,7961,0
243,2985,2780,2899,2916,2550,3169,2698,2634,7971,0
244,2985,2780,2899,2909,2546,3169,2698,2634,7971,0
245,2978,2780,2899,2909,2550,3162,2702,2634,7967,0
246,2974,2780,2899,2909,2550,3156,2698,2640,7984,0
247,2978,2786,2893,2905,2550,3156,2698,2634,7978,0
248,2974,2780,2893,2909,2550,3150,2698,2640,7983,0
249,2966,2780,2893,2905,2550,3150,2698,2627,7973,0
250,2966,2774,2886,2899,2546,3146,2692,2627,7981,0
251,2960,2774,2882,2899,2546,3139,2698,2627,7988,0
252,2955,2774,2882,2893,2546,3139,2692,2627,7987,0
253,2955,2774,2876,2893,2546,3139,2692,2621,7987,0
254,2960,2780,2882,2893,2550,3139,2698,2627,7983,0
255,2955,2780,2882,2893,2556,3133,2698,2640,7996,0
256,2949,2774,2876,2886,2546,3127,2698,2621,7990,0
257,2955,2774,2876,2893,2556,3133,2698,2650,7985,0
258,2949,2774,2876,2886,2550,3127,2702,2634,7997,0
259,2941,2774,2870,2882,2550,3121,2698,2634,7993,0
260,2935,2769,2863,2882,2546,3116,2692,2627,7995,0
261,2941,2774,2870,2882,2556,3121,2698,2634,7993,0
262,2935,2769,2863,2876,2550,3116,2692,2627,8000,0
263,2935,2769,2863,2870,2550,3110,2698,2627,8001,0
264,2930,2763,2863,2876,2546,3110,2698,2627,8006,0
265,2924,2774,2859,2870,2550,3110,2698,2627,8006,0
266,2924,2763,2859,2870,2550,3104,2698,2634,8002,0
267,2924,2769,2859,2870,2550,3104,2698,2634,8006,0
268,2916,2769,2859,2863,2550,3104,2698,2627,8005,0
269,2916,2763,2853,2863,2550,3098,2698,2621,8014,0
270,2916,2763,2853,2863,2550,3098,2698,2634,8015,0
271,2909,2763,2853,2863,2550,3098,2698,2627,8011,0
272,2909,2763,2853,2859,2550,3093,2698,2627,8007,0
273,2909,2763,2853,2863,2550,3093,2698,2627,8029,0
274,2909,2763,2853,2863,2550,3093,2698,2634,8012,0
275,2909,2763,2849,2859,2550,3087,2698,2627,8018,0
276,2905,2763,2853,2859,2550,3087,2698,2627,8025,0
277,2905,2763,2849,2859,2550,3081,2698,2621,8022,0
278,2899,2763,2843,2853,2550,3081,2698,2627,8027,0
279,2899,2757,2849,2853,2550,3075,2698,2634,8026,0
280,2899,2763,2849,2853,2550,3075,2698,2627,8029,0
281,2893,2763,2843,2853,2550,3075,2698,2627,8037,0
282,2893,2763,2849,2853,2550,3070,2698,2627,8022,0
283,2893,2769,2853,2859,2556,3075,2702,2627,8025,0
284,2893,2769,2849,2853,2556,3075,2702,2634,8031,0
285,2893,2763,2843,2849,2550,3064,2692,2627,8029,0
286,2886,2763,2843,2849,2550,3060,2698,2627,8027,0
287,2886,2763,2843,2849,2550,3060,2698,2627,8036,0
288,2882,2763,2836,2849,2550,3060,2692,2627,8038,0
289,2876,2757,2836,2843,2550,3060,2698,2621,8044,0
290,2876,2763,2843,2843,2550,3054,2698,2627,8033,0
291,2876,2763,2836,2843,2550,3054,2698,2621,8038,0
292,2876,2763,2836,2843,2550,3054,2698,2640,8042,0
293,2870,2763,2836,2843,2550,3043,2698,2634,8039,0
294,2870,2763,2836,2836,2550,3043,2698,2627,8042,0
295,2870,2763,2836,2836,2550,3037,2698,2627,8035,0
296,2863,2763,2843,2836,2550,3043,2698,2634,8045,1000
297,2863,2757,2870,2836,2550,3037,2698,2634,8058,1000
298,2863,2757,2905,2836,2550,3037,2698,2640,8052,1000
299,2863,2763,2935,2836,2550,3037,2698,2640,8067,1000
300,2863,2763,2966,2836,2550,3037,2698,2627,8068,1000
301,2863,2769,2999,2836,2550,3037,2698,2621,8068,1000
302,2863,2769,3024,2843,2550,3037,2698,2640,8067,1000
303,2863,2769,3043,2843,2550,3031,2698,2621,8053,1000
304,2863,2774,3070,2849,2550,3031,2698,2627,8068,1000
305,2863,2774,3093,2849,2550,3031,2698,2627,8064,1000
306,2863,2774,3104,2849,2550,3024,2698,2627,8067,1000
307,2863,2780,3127,2853,2550,3024,2698,2640,8070,1000
308,2859,2780,3139,2853,2550,3024,2698,2634,8075,1000
309,2863,2786,3156,2859,2550,3024,2698,2627,8068,1000
310,2863,2786,3169,2859,2550,3020,2698,2634,8068,1000
311,2859,2786,3181,2863,2550,3020,2698,2634,8072,1000
312,2863,2792,3192,2870,2550,3024,2698,2634,8069,1000
313,2863,2792,3210,2870,2550,3020,2698,2627,8063,1000
314,2863,2792,3221,2876,2550,3024,2698,2627,8073,1000
315,2863,2799,3233,2876,2550,3020,2698,2634,8060,1000
316,2863,2799,3240,2882,2550,3020,2698,2627,8068,1000
317,2863,2799,3256,2882,2550,3020,2698,2634,8063,1000
318,2863,2803,3269,2886,2550,3020,2698,2634,8067,1000
319,2870,2799,3279,2893,2550,3020,2698,2634,8075,1000
320,2863,2809,3286,2899,2546,3014,2702,2634,8068,1000
321,2863,2809,3292,2899,2550,3020,2698,2627,8057,1000
322,2870,2809,3298,2905,2550,3014,2698,2627,8056,1000
323,2870,2809,3302,2909,2550,3014,2698,2634,8067,1000
324,2870,2815,3315,2909,2550,3014,2698,2640,8057,1000
325,2870,2809,3321,2916,2550,3014,2698,2640,8072,1000
326,2870,2815,3328,2924,2550,3014,2698,2640,8061,1000
327,2870,2809,3334,2924,2550,3014,2698,2634,8058,1000
328,2876,2820,3340,2930,2550,3014,2698,2646,8065,1000
329,2876,2820,3351,2935,2550,3014,2698,2640,8052,1000
330,2870,2815,3357,2935,2550,3014,2698,2634,8050,1000
331,2870,2815,3357,2941,2550,3014,2698,2627,8062,1000
332,2870,2820,3363,2941,2550,3014,2698,2627,8054,1000
333,2870,2820,3369,2949,2550,3020,2698,2621,8050,1000
334,2876,2820,3374,2955,2550,3014,2702,2627,8056,1000
335,2882,2820,3380,2960,2550,3014,2698,2634,8051,1000
336,2876,2820,3386,2960,2550,3014,2702,2634,8056,1000
337,2882,2826,3386,2960,2546,3014,2698,2634,8056,1000
338,2876,2826,3392,2966,2550,3014,2698,2627,8052,1000
339,2876,2826,3399,2966,2550,3014,2698,2634,8052,1000
340,2882,2820,3403,2974,2546,3014,2698,2634,8045,1000
341,2882,2826,3409,2978,2556,3020,2702,2627,8048,1000
342,2882,2832,3415,2978,2556,3014,2702,2634,8053,1000
343,2882,2832,3415,2985,2550,3020,2702,2634,8044,1000
344,2882,2832,3422,2985,2556,3020,2702,2634,8053,1000
345,2882,2826,3422,2991,2550,3020,2702,2634,8041,1000
346,2882,2832,3428,2991,2550,3020,2702,2634,8045,1000
347,2886,2826,3428,2991,2550,3020,2702,2627,8039,1000
348,2886,2820,3428,2999,2550,3020,2702,2627,8048,1000
349,2886,2826,3434,2999,2550,3020,2702,2627,8042,1000
350,2886,2826,3434,2999,2550,3020,2702,2634,8044,1000
351,2886,2820,3434,2999,2550,3014,2698,2627,8046,1000
352,2893,2832,3440,3004,2550,3020,2702,2627,8036,1000
353,2893,2826,3445,3004,2550,3020,2702,2621,8046,1000
354,2886,2815,3440,3004,2550,3020,2698,2615,8039,1000
355,2886,2826,3451,3004,2546,3020,2698,2621,8038,1000
356,2893,2820,3451,3004,2546,3020,2698,2615,8037,1000
357,2893,2820,3451,3010,2550,3020,2698,2615,8036,1000
358,2893,2820,3457,3014,2550,3020,2698,2615,8037,1000
359,2893,2820,3451,3010,2550,3024,2702,2621,8041,1000
360,2899,2826,3457,3014,2550,3020,2698,2621,8036,1000
361,2899,2820,3463,3020,2550,3024,2698,2621,8039,1000
362,2899,2826,3457,3020,2550,3024,2698,2621,8031,1000
363,2893,2820,3457,3014,2546,3020,2698,2608,8033,1000
364,2899,2826,3468,3024,2550,3024,2702,2615,8037,1000
365,2905,2826,3468,3020,2550,3024,2702,2615,8031,1000
366,2899,2820,3463,3020,2546,3020,2698,2608,8031,1000
367,2899,2820,3463,3020,2550,3024,2698,2615,8036,1000
368,2905,2826,3474,3031,2556,3031,2702,2621,8027,1000
369,2899,2820,3468,3024,2546,3024,2698,2627,8026,1000
370,2899,2815,3468,3024,2550,3024,2702,2615,8034,1000
371,2899,2826,3474,3031,2550,3024,2698,2615,8027,1000
372,2905,2820,3468,3031,2550,3024,2698,2615,8031,1000
373,2905,2820,3468,3031,2550,3031,2702,2615,8028,1000
374,2899,2826,3474,3031,2550,3031,2702,2608,8035,1000
375,2905,2820,3474,3031,2550,3031,2698,2621,8036,1000
376,2905,2826,3480,3037,2550,3031,2702,2615,8038,1000
377,2905,2832,3480,3037,2550,3031,2702,2621,8012,1000
378,2909,2832,3480,3037,2550,3031,2702,2615,8032,1000
379,2909,2826,3480,3037,2550,3031,2702,2615,8021,1000
380,2909,2826,3480,3047,2550,3037,2702,2615,8023,1000
381,2909,2826,3480,3037,2550,3031,2698,2608,8026,1000
382,2909,2832,3486,3047,2550,3031,2702,2608,8034,1000
383,2916,2826,3486,3047,2550,3037,2702,2615,8026,1000
384,2916,2826,3480,3047,2550,3031,2698,2608,8028,1000
385,2916,2826,3486,3047,2550,3031,2702,2615,8014,1000
386,2916,2826,3493,3054,2550,3037,2702,2621,8025,1000
387,2916,2826,3486,3047,2550,3037,2702,2615,8017,1000
388,2916,2826,3493,3054,2550,3037,2702,2604,8010,1000
389,2916,2832,3493,3054,2550,3047,2702,2608,8021,1000
390,2916,2820,3486,3054,2550,3047,2702,2608,8027,1000
391,2924,2832,3493,3054,2550,3047,2698,2615,8027,1000
392,2916,2826,3493,3054,2550,3037,2702,2615,8015,1000
393,2924,2832,3493,3060,2550,3037,2702,2615,8018,1000
394,2924,2820,3493,3060,2550,3037,2702,2608,8029,1000
395,2924,2826,3493,3060,2556,3047,2702,2608,8021,1000
396,2924,2826,3499,3060,2550,3047,2702,2615,8008,1000
397,2924,2826,3499,3060,2550,3047,2702,2615,8023,1000
398,2924,2826,3493,3060,2550,3047,2702,2615,8015,1000
399,2924,2836,3499,3060,2550,3047,2698,2615,8017,1000
400,2930,2826,3493,3060,2556,3054,2702,2615,8018,1000
401,2916,2820,3486,3054,2550,3047,2698,2604,8022,1000
402,2930,2836,3499,3064,2556,3054,2702,2608,8014,1000
403,2930,2826,3499,3060,2556,3054,2702,2608,8017,1000
404,2930,2832,3493,3064,2550,3054,2702,2608,8013,1000
405,2930,2832,3499,3064,2550,3054,2702,2608,8015,1000
406,2930,2832,3499,3064,2556,3054,2702,2608,8021,1000
407,2930,2832,3499,3064,2556,3054,2702,2608,8011,1000
408,2930,2826,3493,3064,2556,3054,2702,2608,8015,1000
409,2924,2826,3493,3060,2550,3047,2698,2608,8011,1000
410,2924,2826,3493,3060,2546,3054,2698,2604,8031,1000
411,2930,2826,3499,3060,2550,3054,2698,2608,8019,1000
412,2930,2820,3493,3060,2550,3054,2698,2604,8011,1000
413,2924,2820,3499,3064,2550,3054,2698,2604,8009,1000
414,2930,2826,3493,3064,2550,3054,2698,2604,8011,1000
415,2935,2826,3503,3064,2556,3060,2702,2608,8014,1000
416,2935,2826,3499,3070,2550,3060,2709,2604,8009,0
417,2935,2826,3457,3060,2556,3060,2702,2608,8003,0
418,2930,2820,3409,3047,2550,3054,2698,2608,8000,0
419,2935,2826,3374,3060,2556,3054,2702,2608,8006,0
420,2935,2820,3346,3054,2556,3060,2702,2608,7993,0
421,2930,2815,3302,3043,2550,3054,2698,2598,8000,0
422,2935,2815,3279,3043,2550,3054,2698,2604,7998,0
423,2930,2809,3250,3043,2550,3054,2698,2598,7987,0
424,2930,2803,3221,3031,2550,3054,2698,2608,8004,0
425,2930,2803,3204,3024,2550,3054,2698,2598,7998,0
426,2930,2803,3181,3024,2550,3054,2698,2604,7990,0
427,2930,2803,3169,3020,2550,3054,2698,2604,7989,0
428,2930,2799,3146,3014,2556,3054,2698,2598,7998,0
429,2924,2799,3127,3014,2550,3054,2698,2604,7992,0
430,2924,2799,3116,3010,2556,3054,2698,2608,7993,0
431,2930,2792,3104,3010,2556,3054,2698,2604,7986,0
432,2916,2786,3087,2991,2550,3054,2692,2604,7987,0
433,2924,2792,3081,2999,2556,3054,2702,2608,8003,0
434,2924,2786,3070,2991,2556,3054,2698,2608,8003,0
435,2924,2786,3064,2991,2556,3054,2702,2604,7999,0
436,2916,2786,3054,2985,2556,3054,2698,2604,7999,0
437,2924,2780,3043,2978,2556,3054,2698,2604,8012,0
438,2924,2780,3031,2978,2556,3047,2698,2604,8012,0
439,2916,2780,3024,2966,2556,3054,2698,2604,8009,0
440,2924,2780,3020,2974,2556,3054,2702,2608,8001,0
441,2909,2774,3010,2960,2556,3047,2698,2608,8000,0
