Time,T1,T2,T3,T4,T5,T6,T7,T8,Disp,Speed
1281,3445,3043,3192,3263,2721,3670,2870,2774,7768,0
1282,3440,3043,3192,3256,2721,3670,2870,2780,7781,0
1283,3434,3037,3181,3250,2721,3664,2870,2774,7780,0
1284,3434,3037,3181,3246,2721,3654,2870,2774,7776,0
1285,3428,3037,3181,3246,2734,3654,2870,2774,7782,0
1286,3422,3031,3169,3240,2721,3649,2870,2774,7786,0
1287,3415,3031,3169,3240,2734,3649,2870,2774,7791,0
1288,3415,3031,3169,3227,2734,3637,2870,2774,7791,0
1289,3409,3031,3169,3227,2734,3631,2870,2774,7797,0
1290,3403,3031,3156,3227,2734,3631,2876,2774,7807,0
1291,3399,3024,3156,3221,2734,3626,2876,2774,7797,0
1292,3392,3024,3156,3215,2734,3620,2876,2774,7797,0
1293,3392,3024,3146,3215,2734,3614,2870,2774,7812,0
1294,3392,3031,3150,3215,2740,3614,2882,2774,7819,0
1295,3386,3031,3146,3215,2740,3614,2876,2780,7818,0
1296,3380,3020,3139,3204,2734,3599,2870,2774,7817,0
1297,3374,3020,3139,3198,2734,3593,2876,2769,7829,0
1298,3369,3024,3139,3198,2740,3593,2876,2774,7832,0
1299,3369,3020,3133,3198,2740,3587,2876,2769,7829,0
1300,3363,3020,3133,3192,2740,3587,2870,2769,7837,0
1301,3357,3024,3127,3192,2740,3581,2876,2774,7832,0
1302,3351,3020,3127,3187,2740,3574,2876,2774,7840,0
1303,3346,3014,3121,3187,2740,3568,2876,2774,7838,0
1304,3340,3020,3127,3187,2746,3562,2876,2769,7833,0
1305,3340,3014,3121,3181,2746,3555,2876,2774,7852,0
1306,3334,3010,3116,3175,2740,3551,2870,2763,7854,0
1307,3321,3010,3116,3169,2740,3545,2870,2769,7854,0
1308,3321,3010,3110,3162,2740,3539,2870,2763,7861,0
1309,3321,3004,3110,3162,2740,3532,2870,2763,7866,0
1310,3309,3010,3104,3162,2740,3528,2870,2769,7856,0
1311,3309,3004,3104,3156,2740,3522,2870,2763,7865,0
1312,3309,3004,3104,3156,2740,3522,2870,2769,7858,0
1313,3292,2999,3093,3146,2734,3509,2863,2763,7869,0
1314,3286,2999,3093,3146,2734,3509,2870,2757,7874,0
1315,3286,2999,3093,3146,2740,3509,2870,2763,7877,0
1316,3279,3004,3098,3146,2746,3509,2882,2769,7882,0
1317,3279,3004,3093,3146,2746,3509,2882,2774,7883,0
1318,3279,2999,3093,3146,2746,3493,2876,2769,7882,0
1319,3269,2999,3087,3139,2740,3486,2870,2757,7881,0
1320,3269,2999,3087,3139,2740,3480,2870,2757,7894,0
1321,3256,2991,3081,3133,2746,3474,2870,2757,7880,0
1322,3250,2991,3081,3133,2746,3474,2876,2757,7888,0
1323,3250,2999,3081,3133,2746,3468,2870,2751,7897,0
1324,3246,2991,3081,3133,2746,3463,2870,2751,7896,0
1325,3246,2991,3081,3127,2746,3457,2870,2757,7896,0
1326,3233,2985,3075,3121,2740,3451,2863,2751,7904,0
1327,3233,2985,3070,3121,2740,3440,2863,2751,7910,0
1328,3233,2991,3075,3121,2746,3445,2870,2757,7906,0
1329,3221,2985,3064,3116,2740,3434,2863,2751,7907,0
1330,3221,2978,3064,3110,2740,3428,2863,2746,7910,0
1331,3221,2985,3064,3110,2740,3428,2863,2751,7909,0
1332,3221,2991,3070,3116,2746,3428,2870,2763,7904,0
1333,3221,2985,3064,3110,2746,3422,2870,2757,7910,0
1334,3215,2985,3064,3110,2746,3422,2876,2757,7914,0
1335,3204,2974,3054,3093,2734,3403,2859,2746,7912,0
1336,3210,2978,3054,3098,2740,3403,2870,2746,7914,0
1337,3210,2985,3060,3104,2746,3403,2876,2757,7911,0
1338,3204,2974,3054,3093,2740,3399,2870,2746,7912,0
1339,3204,2978,3054,3098,2746,3403,2876,2757,7923,0
1340,3204,2978,3054,3098,2746,3399,2870,2757,7914,0
1341,3187,2966,3047,3087,2740,3392,2870,2751,7925,0
1342,3187,2966,3043,3081,2734,3386,2870,2751,7926,0
1343,3175,2960,3037,3075,2734,3380,2863,2746,7929,0
1344,3169,2955,3031,3070,2728,3369,2859,2740,7932,0
1345,3169,2955,3031,3070,2728,3369,2859,2740,7939,0
1346,3162,2955,3031,3070,2734,3363,2859,2740,7937,0
1347,3169,2960,3037,3075,2734,3363,2863,2751,7934,0
1348,3156,2955,3031,3070,2734,3351,2859,2740,7943,0
1349,3156,2955,3031,3064,2734,3351,2859,2746,7932,0
1350,3156,2955,3024,3064,2734,3346,2859,2740,7955,0
1351,3146,2955,3024,3060,2728,3334,2853,2740,7946,0
1352,3150,2955,3031,3064,2734,3340,2859,2746,7949,0
1353,3146,2949,3020,3060,2728,3334,2859,2734,7942,0
1354,3139,2960,3031,3064,2734,3328,2859,2734,7953,0
1355,3146,2955,3024,3064,2734,3328,2859,2740,7951,0
1356,3139,2960,3024,3060,2740,3321,2863,2740,7948,0
1357,3139,2960,3024,3060,2740,3328,2859,2740,7952,0
1358,3133,2955,3020,3054,2734,3315,2853,2734,7954,0
1359,3139,2960,3024,3060,2740,3315,2859,2746,7960,0
1360,3133,2955,3024,3060,2740,3315,2859,2746,7951,0
1361,3133,2960,3020,3054,2740,3309,2859,2746,7960,0
1362,3133,2955,3024,3054,2740,3309,2863,2746,7956,0
1363,3127,2955,3020,3054,2734,3309,2863,2751,7960,0
1364,3127,2955,3014,3047,2734,3309,2863,2746,7962,0
1365,3127,2960,3043,3060,2740,3302,2870,2757,8011,6500
1366,3127,2966,3127,3064,2740,3302,2870,2757,8031,6500
1367,3121,2974,3204,3064,2740,3309,2876,2751,8032,6500
1368,3121,2978,3286,3070,2746,3309,2876,2757,8038,6500
1369,3121,2985,3357,3075,2740,3309,2876,2757,8045,6500
1370,3127,2999,3422,3081,2746,3315,2882,2763,8048,6500
1371,3121,3004,3480,3087,2746,3309,2876,2757,8048,6500
1372,3121,3004,3545,3098,2746,3315,2876,2757,8054,6500
1373,3121,3010,3593,3098,2740,3309,2876,2757,8046,6500
1374,3127,3014,3637,3104,2740,3315,2870,2751,8048,6500
1375,3139,3024,3687,3121,2740,3328,2882,2757,8038,6500
1376,3139,3031,3727,3121,2734,3321,2876,2757,8046,6500
1377,3146,3031,3775,3133,2734,3328,2876,2757,8050,6500
1378,3150,3043,3810,3146,2734,3321,2882,2757,8031,6500
1379,3162,3060,3863,3169,2740,3340,2882,2763,8039,6500
1380,3175,3060,3902,3181,2740,3340,2882,2763,8031,6500
1381,3181,3070,3940,3187,2734,3340,2882,2763,8030,6500
1382,3181,3081,3974,3204,2734,3340,2882,2769,8031,6500
1383,3192,3075,4009,3215,2734,3346,2882,2769,8027,6500
1384,3198,3087,4045,3227,2734,3351,2886,2763,8019,6500
1385,3204,3098,4074,3240,2728,3351,2882,2763,8015,6500
1386,3215,3104,4109,3256,2734,3357,2886,2769,8019,6500
1387,3221,3110,4137,3269,2734,3357,2886,2769,8014,6500
1388,3221,3116,4153,3275,2728,3357,2882,2763,7999,6500
1389,3233,3121,4180,3298,2734,3363,2886,2769,8008,6500
1390,3240,3127,4210,3315,2721,3363,2886,2763,8007,6500
1391,3246,3133,4233,3328,2721,3369,2886,2769,7995,6500
1392,3250,3139,4249,3334,2721,3369,2886,2769,7995,6500
1393,3263,3146,4268,3351,2721,3374,2886,2763,7982,6500
1394,3263,3150,4293,3363,2721,3380,2893,2769,7984,6500
1395,3275,3156,4316,3374,2721,3380,2886,2763,7986,6500
1396,3286,3162,4346,3392,2728,3386,2893,2774,7980,6500
1397,3279,3162,4350,3392,2721,3386,2886,2769,7979,6500
1398,3292,3175,4369,3415,2728,3399,2893,2774,7981,6500
1399,3292,3169,4387,3422,2715,3386,2886,2763,7973,6500
1400,3298,3175,4404,3434,2721,3403,2893,2774,7959,6500
1401,3302,3181,4421,3445,2721,3403,2893,2774,7965,6500
1402,3321,3192,4433,3457,2721,3403,2893,2769,7952,6500
1403,3321,3187,4446,3463,2721,3409,2893,2774,7953,6500
1404,3334,3192,4456,3474,2721,3415,2893,2774,7953,6500
1405,3340,3198,4469,3486,2721,3422,2893,2774,7946,6500
1406,3346,3198,4479,3493,2721,3428,2893,2780,7943,6500
1407,3357,3210,4492,3509,2728,3428,2899,2780,7938,6500
1408,3363,3210,4498,3516,2728,3434,2899,2780,7934,6500
1409,3369,3210,4521,3532,2721,3440,2899,2780,7927,6500
1410,3363,3215,4521,3532,2721,3434,2893,2774,7927,6500
1411,3380,3221,4542,3545,2721,3445,2899,2774,7919,6500
1412,3380,3221,4548,3555,2721,3451,2899,2780,7917,6500
1413,3386,3221,4553,3562,2721,3457,2899,2780,7916,6500
1414,3386,3221,4565,3568,2728,3451,2893,2780,7909,6500
1415,3386,3215,4565,3568,2715,3445,2893,2774,7912,6500
1416,3392,3221,4571,3581,2715,3451,2893,2780,7909,6500
1417,3403,3227,4586,3593,2721,3468,2893,2780,7916,6500
1418,3403,3233,4582,3603,2721,3468,2899,2780,7896,6500
1419,3409,3240,4592,3603,2721,3474,2893,2780,7891,6500
1420,3422,3233,4599,3614,2721,3474,2899,2780,7881,6500
1421,3422,3240,4599,3620,2721,3486,2893,2774,7894,6500
1422,3428,3233,4609,3626,2721,3480,2893,2774,7887,6500
1423,3434,3240,4615,3631,2715,3480,2893,2774,7887,6500
1424,3440,3240,4622,3637,2715,3486,2893,2780,7873,6500
1425,3440,3246,4628,3637,2715,3493,2893,2774,7884,6500
1426,3451,3246,4628,3643,2721,3499,2886,2780,7877,6500
1427,3457,3250,4645,3654,2721,3499,2899,2780,7877,6500
1428,3457,3250,4645,3660,2721,3509,2899,2780,7867,6500
1429,3468,3250,4651,3664,2721,3509,2893,2780,7867,6500
1430,3468,3256,4663,3670,2721,3509,2893,2780,7857,6500
1431,3474,3256,4657,3675,2721,3522,2893,2780,7866,6500
1432,3480,3256,4668,3675,2721,3509,2893,2774,7855,6500
1433,3486,3263,4663,3681,2715,3522,2886,2774,7854,6500
1434,3486,3256,4668,3687,2721,3522,2893,2774,7851,6500
1435,3493,3269,4668,3687,2721,3532,2893,2774,7852,6500
1436,3493,3263,4680,3693,2715,3539,2886,2774,7852,6500
1437,3503,3269,4686,3704,2721,3545,2899,2780,7843,6500
1438,3499,3269,4693,3704,2715,3545,2893,2774,7845,6500
1439,3509,3263,4686,3704,2715,3545,2893,2774,7840,6500
1440,3509,3263,4686,3710,2721,3539,2886,2774,7847,6500
1441,3516,3269,4693,3710,2715,3551,2886,2774,7848,6500
1442,3516,3269,4693,3716,2715,3555,2886,2774,7836,6500
1443,3522,3263,4693,3727,2715,3555,2886,2780,7829,6500
1444,3539,3275,4703,3733,2721,3562,2899,2780,7831,6500
1445,3539,3279,4722,3733,2721,3562,2893,2780,7833,6500
1446,3539,3279,4703,3739,2721,3574,2893,2774,7827,6500
1447,3539,3269,4703,3739,2715,3574,2886,2774,7827,6500
1448,3551,3279,4709,3746,2721,3574,2886,2774,7833,6500
1449,3555,3279,4722,3750,2721,3581,2893,2780,7824,6500
1450,3562,3279,4722,3750,2721,3587,2893,2780,7819,6500
1451,3568,3279,4722,3756,2721,3587,2893,2774,7821,6500
1452,3568,3286,4728,3756,2715,3593,2893,2780,7824,6500
1453,3568,3279,4722,3762,2715,3587,2893,2780,7819,6500
1454,3574,3286,4728,3762,2715,3603,2886,2774,7816,6500
1455,3581,3279,4734,3769,2715,3599,2893,2780,7810,6500
1456,3581,3286,4728,3769,2715,3610,2893,2774,7815,6500
1457,3593,3286,4739,3781,2721,3603,2899,2780,7811,6500
1458,3593,3292,4734,3769,2715,3610,2886,2774,7813,6500
1459,3599,3292,4739,3781,2721,3614,2899,2780,7810,6500
1460,3603,3298,4745,3781,2721,3626,2899,2786,7804,6500
1461,3603,3298,4745,3781,2721,3631,2899,2780,7799,6500
1462,3603,3298,4739,3787,2721,3620,2899,2786,7795,6500
1463,3610,3298,4751,3787,2721,3626,2899,2786,7794,6500
1464,3610,3298,4745,3787,2721,3637,2899,2780,7802,6500
1465,3620,3309,4757,3798,2728,3649,2905,2792,7793,6500
1466,3620,3298,4751,3792,2721,3649,2899,2780,7794,6500
1467,3614,3298,4751,3792,2721,3643,2899,2780,7799,6500
1468,3626,3302,4757,3798,2728,3654,2905,2792,7793,6500
1469,3626,3315,4757,3804,2721,3660,2905,2786,7794,6500
1470,3631,3302,4757,3804,2721,3649,2905,2786,7796,6500
1471,3631,3298,4757,3798,2721,3654,2899,2786,7796,6500
1472,3626,3302,4757,3798,2721,3649,2899,2780,7785,6500
1473,3631,3302,4751,3798,2715,3660,2893,2780,7791,6500
1474,3637,3302,4757,3810,2721,3654,2905,2792,7792,6500
1475,3637,3302,4762,3810,2721,3670,2905,2786,7783,6500
1476,3637,3298,4757,3798,2721,3654,2899,2786,7789,6500
1477,3637,3292,4745,3810,2721,3670,2899,2780,7790,6500
1478,3649,3302,4757,3815,2721,3681,2905,2786,7774,6500
1479,3649,3302,4745,3810,2721,3670,2905,2792,7789,6500
1480,3649,3302,4762,3815,2721,3681,2905,2786,7791,6500
1481,3654,3298,4762,3815,2728,3670,2905,2786,7780,6500
1482,3654,3302,4751,3815,2721,3681,2905,2786,7793,6500
1483,3654,3302,4751,3815,2721,3670,2905,2786,7788,6500
1484,3649,3298,4745,3810,2715,3681,2893,2780,7785,6500
1485,3649,3298,4716,3810,2715,3693,2899,2780,7752,0
1486,3649,3292,4603,3804,2715,3693,2899,2780,7732,0
1487,3643,3275,4498,3792,2715,3693,2893,2774,7722,0
1488,3637,3269,4392,3781,2709,3693,2886,2774,7726,0
1489,3637,3263,4310,3775,2709,3693,2886,2774,7713,0
1490,3631,3250,4233,3762,2709,3693,2893,2774,7712,0
1491,3626,3240,4153,3750,2709,3693,2886,2769,7712,0
1492,3626,3227,4093,3746,2709,3687,2886,2769,7708,0
1493,3620,3221,4034,3727,2709,3693,2886,2774,7709,0
1494,3620,3221,3986,3721,2709,3698,2886,2774,7704,0
1495,3614,3204,3940,3704,2709,3698,2886,2774,7694,0
1496,3614,3198,3886,3693,2709,3698,2893,2774,7707,0
1497,3610,3198,3846,3681,2715,3698,2893,2774,7689,0
1498,3610,3187,3810,3670,2709,3698,2893,2769,7699,0
1499,3603,3181,3781,3660,2715,3698,2893,2774,7698,0
1500,3599,3181,3746,3649,2715,3698,2893,2774,7702,0
1501,3593,3169,3710,3631,2715,3693,2893,2769,7705,0
1502,3587,3162,3687,3620,2715,3693,2893,2774,7707,0
1503,3581,3162,3660,3610,2715,3693,2893,2774,7702,0
1504,3581,3150,3637,3603,2715,3693,2893,2774,7705,0
1505,3574,3150,3620,3587,2715,3693,2893,2774,7700,0
1506,3562,3139,3587,3568,2715,3687,2886,2769,7713,0
1507,3568,3139,3581,3562,2721,3687,2893,2774,7713,0
1508,3555,3127,3551,3551,2715,3681,2886,2769,7713,0
1509,3545,3127,3539,3532,2715,3681,2886,2769,7722,0
1510,3551,3121,3522,3522,2715,3675,2886,2774,7724,0
1511,3545,3121,3503,3509,2721,3681,2893,2769,7720,0
1512,3539,3116,3486,3499,2721,3675,2886,2774,7715,0
1513,3532,3110,3474,3486,2721,3670,2886,2769,7724,0
1514,3528,3104,3451,3474,2709,3664,2882,2763,7731,0
1515,3516,3098,3440,3463,2715,3664,2882,2763,7734,0
1516,3516,3098,3422,3445,2715,3660,2882,2763,7728,0
1517,3503,3093,3415,3440,2715,3660,2882,2763,7730,0
1518,3499,3098,3403,3434,2721,3660,2886,2763,7749,0
1519,3493,3093,3392,3422,2721,3654,2886,2763,7747,0
1520,3493,3087,3386,3415,2721,3654,2886,2769,7753,0
1521,3486,3081,3369,3409,2721,3654,2886,2763,7745,0
1522,3480,3081,3363,3399,2721,3649,2886,2769,7755,0
1523,3474,3070,3351,3386,2715,3637,2882,2763,7759,0
1524,3468,3070,3340,3374,2715,3637,2882,2769,7759,0
1525,3463,3070,3334,3374,2715,3637,2882,2763,7772,0
1526,3457,3064,3321,3357,2715,3626,2882,2763,7768,0
1527,3451,3064,3309,3351,2715,3626,2882,2763,7766,0
1528,3451,3064,3298,3346,2715,3620,2882,2763,7774,0
1529,3445,3060,3292,3334,2715,3620,2882,2763,7773,0
1530,3440,3060,3286,3334,2728,3614,2876,2763,7782,0
1531,3434,3054,3275,3328,2728,3614,2882,2763,7778,0
1532,3422,3047,3263,3315,2721,3603,2876,2757,7788,0
1533,3422,3047,3256,3309,2728,3599,2876,2757,7788,0
1534,3409,3043,3250,3292,2728,3599,2876,2757,7791,0
1535,3409,3037,3246,3292,2728,3593,2876,2757,7799,0
1536,3409,3037,3240,3286,2728,3593,2882,2757,7790,0
1537,3399,3037,3240,3279,2728,3593,2882,2757,7807,0
1538,3399,3037,3227,3275,2728,3587,2882,2757,7811,0
1539,3392,3037,3221,3269,2728,3581,2882,2757,7797,0
1540,3380,3024,3215,3256,2721,3574,2876,2757,7809,0
1541,3386,3031,3210,3256,2728,3581,2882,2763,7813,0
1542,3380,3031,3210,3256,2728,3568,2882,2763,7815,0
1543,3374,3031,3204,3250,2734,3568,2882,2763,7824,0
1544,3369,3020,3198,3246,2734,3568,2882,2763,7823,0
1545,3369,3024,3192,3240,2734,3562,2882,2763,7819,0
1546,3357,3024,3187,3233,2734,3551,2882,2763,7833,0
1547,3357,3024,3181,3227,2734,3555,2882,2763,7827,0
1548,3351,3020,3181,3227,2734,3551,2882,2763,7832,0
1549,3351,3020,3175,3221,2734,3545,2882,2763,7831,0
1550,3346,3020,3175,3221,2734,3539,2882,2757,7829,0
1551,3340,3014,3169,3215,2740,3539,2882,2763,7850,0
1552,3340,3020,3169,3215,2740,3539,2886,2763,7836,0
1553,3334,3014,3162,3204,2740,3532,2882,2757,7859,0
1554,3328,3010,3156,3204,2734,3528,2882,2757,7849,0
1555,3321,3014,3150,3198,2734,3528,2886,2763,7854,0
1556,3315,3014,3150,3198,2740,3522,2882,2757,7864,0
1557,3321,3010,3146,3192,2740,3516,2882,2757,7852,0
1558,3302,3004,3133,3181,2734,3509,2876,2757,7861,0
1559,3298,3004,3133,3181,2734,3503,2876,2757,7870,0
1560,3302,3004,3133,3181,2740,3503,2882,2757,7860,0
1561,3298,2999,3127,3175,2734,3486,2876,2751,7869,0
1562,3286,2999,3127,3169,2740,3486,2876,2751,7871,0
1563,3279,2991,3116,3156,2728,3480,2870,2751,7869,0
1564,3275,2991,3116,3162,2734,3474,2870,2751,7872,0
1565,3269,2991,3116,3156,2734,3474,2876,2751,7874,0
1566,3269,2985,3110,3150,2734,3468,2870,2751,7888,0
1567,3263,2991,3110,3150,2734,3463,2876,2751,7887,0
1568,3256,2985,3104,3150,2740,3468,2876,2757,7889,0
1569,3256,2985,3104,3146,2740,3463,2876,2751,7890,0
1570,3256,2985,3104,3146,2740,3463,2876,2757,7885,0
1571,3246,2978,3093,3139,2734,3445,2870,2751,7892,0
1572,3240,2978,3087,3133,2734,3445,2876,2746,7893,0
1573,3240,2978,3093,3133,2734,3440,2870,2746,7890,0
1574,3227,2978,3087,3127,2734,3440,2870,2746,7898,0
1575,3233,2978,3087,3127,2740,3440,2870,2746,7905,0
1576,3227,2978,3081,3121,2740,3422,2870,2746,7907,0
1577,3221,2978,3081,3127,2740,3422,2870,2746,7909,0
1578,3210,2966,3075,3116,2734,3409,2863,2734,7906,0
1579,3215,2974,3081,3121,2740,3409,2863,2740,7901,0
1580,3210,2978,3081,3121,2740,3409,2870,2746,7916,0
1581,3204,2978,3075,3116,2740,3409,2870,2740,7916,0
1582,3204,2974,3070,3116,2740,3399,2863,2746,7903,0
1583,3204,2974,3070,3110,2740,3399,2863,2746,7928,0
1584,3192,2974,3064,3104,2734,3386,2859,2728,7917,0
1585,3198,2974,3070,3104,2740,3386,2863,2734,7926,0
1586,3192,2974,3064,3104,2740,3380,2863,2740,7923,0
1587,3187,2974,3064,3098,2740,3380,2863,2740,7931,0
1588,3187,2974,3064,3098,2740,3380,2863,2734,7931,0
1589,3187,2974,3060,3098,2740,3374,2863,2740,7924,0
1590,3181,2978,3060,3093,2740,3374,2863,2740,7931,0
1591,3175,2960,3047,3087,2734,3363,2859,2734,7924,0
1592,3169,2960,3054,3087,2734,3363,2863,2740,7931,0
1593,3175,2974,3054,3087,2740,3363,2863,2740,7932,0
1594,3169,2960,3047,3081,2734,3351,2859,2734,7937,0
1595,3169,2966,3047,3087,2740,3357,2870,2740,7934,0
1596,3156,2955,3043,3075,2740,3346,2859,2734,7943,0
1597,3156,2960,3043,3075,2734,3340,2863,2734,7949,0
1598,3156,2955,3043,3075,2734,3340,2863,2734,7938,0
1599,3150,2960,3043,3070,2734,3334,2863,2734,7942,0
1600,3146,2949,3031,3064,2728,3334,2859,2734,7944,0
1601,3139,2941,3024,3060,2728,3321,2849,2721,7937,0
1602,3139,2955,3031,3064,2728,3321,2859,2734,7951,0
1603,3139,2949,3031,3060,2734,3315,2859,2728,7948,0
1604,3133,2941,3024,3060,2728,3309,2853,2728,7950,0
1605,3133,2955,3024,3060,2734,3315,2859,2734,7950,0
1606,3133,2955,3024,3060,2728,3309,2859,2734,7953,0
1607,3139,2955,3031,3060,2740,3315,2863,2734,7956,0
